Date,Printer Server,Printer Name,Use Type,Total Printed Pages
10/4/2018 14:29,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/4/2018 15:14,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,29
10/4/2018 18:06,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,5
10/4/2018 20:58,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,16
10/5/2018 8:30,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,1
10/5/2018 10:16,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/5/2018 10:17,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/5/2018 11:17,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/5/2018 11:17,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,3
10/5/2018 11:42,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/5/2018 12:58,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,11
10/5/2018 13:11,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,1
10/5/2018 13:41,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,6
10/5/2018 14:13,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,9
10/5/2018 14:14,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,10
10/5/2018 14:16,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,5
10/5/2018 14:18,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,5
10/5/2018 14:19,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,3
10/5/2018 16:20,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/5/2018 18:22,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 15:41,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,9
10/6/2018 15:41,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,12
10/6/2018 15:41,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,9
10/6/2018 15:42,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,12
10/6/2018 15:43,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 15:43,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 16:16,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/6/2018 21:58,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,1
10/6/2018 22:01,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,3
10/6/2018 22:02,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 22:03,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 22:03,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,6
10/6/2018 22:04,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,3
10/6/2018 22:13,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/6/2018 22:13,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/6/2018 22:13,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/6/2018 22:24,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 22:24,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 22:27,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 22:28,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 22:28,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/6/2018 22:33,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,3
10/6/2018 22:36,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,10
10/6/2018 22:47,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,6
10/6/2018 22:49,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,3
10/6/2018 22:56,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,1
10/7/2018 14:51,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,6
10/7/2018 14:59,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,10
10/7/2018 16:40,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,10
10/7/2018 16:41,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,14
10/7/2018 16:41,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,16
10/7/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,12
10/7/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,6
10/7/2018 17:45,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,5
10/7/2018 17:45,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/7/2018 17:45,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,2
10/7/2018 18:57,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,3
10/7/2018 18:57,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,1
10/7/2018 19:28,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,10
10/7/2018 21:07,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,5
10/7/2018 21:24,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,4
10/7/2018 21:40,bigenergy.dsc.umich.edu,m-dc-b245a-bw-1,PRINT,6
10/1/2018 12:27,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/1/2018 12:35,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/1/2018 12:45,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/1/2018 12:45,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,9
10/1/2018 12:47,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,4
10/1/2018 12:52,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,4
10/1/2018 14:07,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,3
10/1/2018 14:27,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,3
10/1/2018 14:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,33
10/1/2018 15:36,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,3
10/1/2018 15:55,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,25
10/1/2018 16:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/1/2018 16:38,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/1/2018 17:10,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,10
10/1/2018 17:27,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,8
10/1/2018 17:40,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/1/2018 17:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/1/2018 17:43,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,8
10/1/2018 19:35,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/1/2018 19:38,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,6
10/1/2018 19:41,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,15
10/2/2018 0:24,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 0:48,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 0:52,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/2/2018 11:46,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,5
10/2/2018 12:39,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 13:20,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,25
10/2/2018 13:50,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,5
10/2/2018 14:27,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 14:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/2/2018 14:32,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/2/2018 16:10,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,5
10/2/2018 16:23,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,4
10/2/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 16:43,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 16:44,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 16:46,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,61
10/2/2018 17:32,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,5
10/2/2018 17:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,8
10/2/2018 18:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,20
10/2/2018 18:36,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,7
10/2/2018 18:37,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,9
10/2/2018 19:52,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/2/2018 21:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,6
10/3/2018 11:56,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 12:41,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/3/2018 13:25,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 13:51,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,10
10/3/2018 14:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/3/2018 14:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,8
10/3/2018 14:21,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 14:23,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 14:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,6
10/3/2018 15:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,3
10/3/2018 15:53,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 15:57,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/3/2018 16:09,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 16:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 16:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 16:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 16:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 16:35,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 17:35,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 17:57,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,7
10/3/2018 18:49,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/3/2018 20:39,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,6
10/3/2018 22:12,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/4/2018 0:13,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,10
10/4/2018 10:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/4/2018 12:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/4/2018 12:43,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,10
10/4/2018 13:13,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,16
10/4/2018 13:16,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/4/2018 13:48,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,10
10/4/2018 16:09,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,4
10/4/2018 16:24,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,4
10/4/2018 16:32,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,10
10/4/2018 17:10,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/4/2018 21:39,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/5/2018 8:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/5/2018 8:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/5/2018 12:08,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,8
10/5/2018 13:10,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,30
10/5/2018 13:25,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,19
10/6/2018 1:19,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,11
10/6/2018 15:28,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/6/2018 15:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/6/2018 22:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,9
10/6/2018 22:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,9
10/7/2018 0:05,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,6
10/7/2018 13:59,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,4
10/7/2018 14:32,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,1
10/7/2018 15:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,11
10/7/2018 15:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,17
10/7/2018 16:15,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,20
10/7/2018 16:16,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,28
10/7/2018 17:12,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,14
10/7/2018 18:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,13
10/7/2018 18:16,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/7/2018 18:18,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,2
10/7/2018 18:20,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,13
10/7/2018 18:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,11
10/7/2018 19:37,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,6
10/7/2018 21:37,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,12
10/7/2018 23:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,17
10/7/2018 23:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,15
10/7/2018 23:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,21
10/7/2018 23:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,16
10/7/2018 23:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,22
10/7/2018 23:44,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,4
10/7/2018 23:46,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,16
10/7/2018 23:49,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1a,PRINT,10
10/1/2018 12:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,6
10/1/2018 12:35,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,33
10/1/2018 12:45,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/1/2018 12:47,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,10
10/1/2018 12:51,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,8
10/1/2018 13:45,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/1/2018 14:27,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,6
10/1/2018 14:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/1/2018 14:59,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,40
10/1/2018 15:54,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,25
10/1/2018 16:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/1/2018 16:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/1/2018 17:09,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,9
10/1/2018 17:11,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,5
10/1/2018 17:27,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,12
10/1/2018 17:40,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/1/2018 17:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/1/2018 18:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/1/2018 19:37,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,3
10/1/2018 19:39,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,3
10/1/2018 19:44,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,6
10/2/2018 11:19,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,5
10/2/2018 12:04,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,8
10/2/2018 12:49,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/2/2018 13:35,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,5
10/2/2018 14:06,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/2/2018 16:10,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,6
10/2/2018 16:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 16:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/2/2018 16:43,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 16:44,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 16:44,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 16:47,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 17:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/2/2018 18:35,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,20
10/2/2018 19:59,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,20
10/3/2018 11:56,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,10
10/3/2018 12:10,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,6
10/3/2018 13:03,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,3
10/3/2018 13:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 14:06,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/3/2018 14:16,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 14:20,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 14:21,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 14:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,3
10/3/2018 14:50,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/3/2018 15:53,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 15:54,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 15:57,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/3/2018 16:26,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,9
10/3/2018 16:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 16:32,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 16:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 16:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 17:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/3/2018 17:44,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/3/2018 18:15,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,10
10/3/2018 20:38,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,6
10/3/2018 22:02,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,25
10/3/2018 22:13,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,11
10/4/2018 4:52,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,8
10/4/2018 12:23,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/4/2018 12:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,3
10/4/2018 13:04,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/4/2018 13:13,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,10
10/4/2018 13:47,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/4/2018 13:49,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/4/2018 13:54,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,22
10/4/2018 16:18,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,22
10/4/2018 16:32,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/4/2018 17:02,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/4/2018 18:50,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/5/2018 0:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,2
10/5/2018 12:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,7
10/6/2018 1:18,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,11
10/6/2018 14:42,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,14
10/6/2018 15:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,9
10/6/2018 20:54,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,12
10/6/2018 22:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,12
10/6/2018 22:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,12
10/7/2018 0:06,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,14
10/7/2018 14:29,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,7
10/7/2018 14:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/7/2018 15:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,11
10/7/2018 16:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,20
10/7/2018 16:15,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,10
10/7/2018 16:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,10
10/7/2018 17:12,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,10
10/7/2018 18:14,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,26
10/7/2018 18:17,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/7/2018 18:18,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,1
10/7/2018 18:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,11
10/7/2018 18:48,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,24
10/7/2018 21:37,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,13
10/7/2018 22:03,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,11
10/7/2018 23:30,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,16
10/7/2018 23:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,24
10/7/2018 23:31,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,14
10/7/2018 23:33,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,16
10/7/2018 23:34,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,19
10/7/2018 23:44,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,18
10/7/2018 23:48,bigenergy.dsc.umich.edu,m-dc-b309a-bw-1b,PRINT,4
10/1/2018 7:45,bigenergy.dsc.umich.edu,m-dc-b430-bwmulti-1,PRINT,1
10/1/2018 10:26,bigenergy.dsc.umich.edu,m-dc-b430-bwmulti-1,PRINT,1
10/1/2018 10:26,bigenergy.dsc.umich.edu,m-dc-b430-bwmulti-1,PRINT,8
10/1/2018 10:45,bigenergy.dsc.umich.edu,m-dc-b430-bwmulti-1,PRINT,3
10/1/2018 10:47,bigenergy.dsc.umich.edu,m-dc-b430-bwmulti-1,PRINT,1
10/1/2018 10:47,bigenergy.dsc.umich.edu,m-dc-b430-bwmulti-1,PRINT,1
